DeviceID,BatteryWear,SessionQuality,Recommendations,Click,WatchTime,InteractionQuality
2,0.316517,0.624591,1.524777,12.132374,119.0940979,682.309086
2,0.398277,1.449525,1.506682,12.00909,123.681659,710.850022
4,0.705468,0.492534,1.595891,12.91042,126.053916,719.682538
2,0.287992,0.793545,0.670636,5.683901,59.592007,343.064777
2,0.320879,0.901943,0.613273,5.196686,55.222776,318.939595
1,0.145504,0.775312,0.642269,4.955055,52.313344,301.86958
2,0.300905,0.797699,1.705405,13.585651,133.49888,763.231875
1,0.225165,2.113678,0.803421,6.73282,78.399335,459.144579
1,0.107633,0.711519,0.606202,4.922358,53.318175,307.416226
3,0.551607,2.655117,0.841644,7.798031,93.006619,545.151762
4,0.727891,1.2509803600000007,0.908971,7.504562,79.664326,460.071184
3,0.525711,0.9910408799999998,1.113341,9.89963,100.41930204999996,577.741926
2,0.313248,1.2849568,1.105591,8.64192,90.807858,523.498285
2,0.328898,2.493469219999998,0.71801,5.287115,71.21817695,414.357335
6,1.68643,0.7590878600000002,1.31556,10.392182,103.57617,592.426372
3,0.444935,0.638798,0.774392,6.85664,69.977928,401.944798
2,0.361077,0.739378,0.939403,8.443123,84.335743,485.239851
1,0.241024,1.01294,1.316148,10.532191,106.14754,608.787442
2,0.281037,0.501421,0.773578,6.190058,61.570934,353.03605
2,0.318119,1.008976,0.796331,6.094174,64.334927,371.520244
2,0.32883,1.970915980000001,1.267019,9.715584,105.883246,614.580208
3,0.401379,1.062434,0.709572,6.134238,65.247424,376.725321
3,0.500735,0.889519,0.857343,7.153717,74.56037266,429.983198
3,0.434968,0.780934,1.248942,10.295478,103.455339,591.959899
5,1.096392,1.432476,2.27422,18.179547,181.715726,1040.999523
5,1.083564,0.718684,1.274,11.153745,111.122101,635.665961
4,0.647013,2.092916,1.208108,9.753471,107.597626,624.704974
7,2.548196,1.9648040200000003,1.236544,10.402576,114.06033281,657.694612
1,0.16544,1.108159,0.65098,4.782252,52.249534,303.990862
1,0.157628,0.9558839099999996,1.047324,8.553743,87.721612,504.507451
1,0.139798,1.510233,0.988164,8.259021,88.468194,512.077619
3,0.487144,1.54948,1.137274,9.501965,100.811394,582.707292
6,1.840769,0.724411,1.047706,8.694959,87.230421,499.497823
1,0.183215,0.81008,1.16402,9.789337,98.155031,562.924018
6,1.807894,0.6088368499999997,0.882862,6.822571,68.776989,394.120207
1,0.10671,1.177774,1.023721,8.514406,88.24284468999998,509.15261
6,1.765976,1.2815336800000006,0.611934,5.087836,57.51694,335.016061
2,0.281526,0.582766,0.879886,7.34293,73.252239,419.642844
1,0.102374,0.833535,1.744265,14.401684,141.872654,810.826927
2,0.299426,0.583389,1.136011,8.851449,88.040856,504.059225
2,0.39599,0.7272486499999998,0.991667,7.644212,76.606881,440.007999
2,0.383895,1.246584,2.134963,16.706388,166.37919,952.636741
2,0.348545,0.745729,0.580228,5.108093,53.476241,307.967569
5,1.029526,0.886627,0.641605,5.617889,59.136974,341.734849
3,0.461354,0.521563,1.98394,16.685082,161.445083,919.698862
2,0.35148,1.077664,1.018554,8.515604,87.751623,504.663972
3,0.479945,0.9367994099999997,0.907526,6.624765,69.303344,399.377854
4,0.59429,0.747079,0.61898,4.689714,49.304066,284.565103
2,0.291879,0.927182,1.196115,9.924151,100.678729,577.134078
2,0.333191,1.074782,1.243318,10.299151,104.640951,600.323968
1,0.203035,0.721843,0.645456,5.229461,54.680668,314.657972
1,0.066414,0.554047,0.945435,7.937951,79.623216,455.990735
4,0.678373,2.059019,0.87441,7.209796,82.742207,482.377169
1,0.183373,0.82770501,1.107816,9.176715,92.554565,530.440772
3,0.513649,0.962035,0.639096,5.010528,54.825231,318.217951
4,0.721123,1.498307,1.650006,13.988855,143.083621,822.089683
1,0.205349,2.3392283400000022,1.44243,11.713318,143.26946312,820.529683
3,0.431171,0.6632641400000006,0.864789,6.593598,66.798979,382.851131
2,0.240995,1.197135,0.917074,7.248287,76.431825,442.504189
7,2.528895,0.753504,0.946893,7.663014,77.360367,443.914837
2,0.386476,0.7705675699999999,0.732477,6.433211,66.14770858999995,381.043291
5,1.175834,0.8275817799999995,0.837468,6.883832,71.18930344000006,409.607163
3,0.506695,0.6616597299999998,0.897531,7.321192,73.22089585000009,420.215818
1,0.197688,0.983619,1.906268,15.208182,150.144551,859.0075
3,0.49015,0.554438,1.460308,12.34713,119.92716246000003,684.94509
7,2.520742,1.460418,1.453336,11.714711,121.40935703,697.346197
3,0.464665,1.022245,1.159478,9.514091,97.114644,558.168856
5,1.189615,1.184089,0.639588,5.86228,64.217763,372.402309
6,1.71096,0.829879,0.983541,8.307879,84.570336,485.305548
1,0.25696,0.863396,1.474318,11.497077,114.064467,652.993233
1,0.160119,1.121902,0.604529,4.273514,48.031581,279.610053
3,0.53744,0.72905299,1.289973,10.603653,105.045796,600.035582
2,0.266054,0.866584,2.532087,20.379297,198.317525,1131.240852
5,1.135457,0.7594607900000002,1.529172,12.859799,126.833839,724.980742
6,1.721249,0.700313,1.760524,14.523625,141.926164,810.907013
2,0.265631,0.5661967000000004,1.091263,9.058159,88.118883,503.559867
1,0.187147,1.708696,1.472811,11.853265,123.923422,713.645768
5,1.156635,0.759864,0.750406,6.879896,69.946029,401.959765
2,0.294148,1.592572,1.374851,12.465812,129.09961071000018,740.907356
5,1.031211,1.533445,1.299209,10.594044,111.22174125999996,640.108715
2,0.331802,0.597859,1.122956,9.394373,92.88355665999994,532.311111
4,0.682108,0.647029,1.692832,13.987904,135.915525,776.293819
1,0.203637,2.78487,0.806127,6.538612,81.647531,481.211448
3,0.518648,2.014499,0.927908,7.313131,83.192283,484.404671
2,0.333424,0.9615373000000004,1.038923,8.12674,83.465841,479.890591
3,0.563943,1.108435,0.662427,5.004162,55.20089,320.493258
1,0.187432,0.776982,1.09502,9.185062,91.973684,527.318242
4,0.669158,1.188796,0.502795,3.935163,46.197002,269.290452
6,1.677509,0.750607,1.520109,11.494378,114.256571,653.069045
1,0.163088,0.443551,1.01883,8.573103,84.50179,482.773733
1,0.159401,0.589416,0.811917,6.674892,66.978273,383.570767
1,0.224236,1.008473,0.716233,6.440431,67.589098,389.561752
3,0.494292,0.636083,0.910436,7.651242,76.751097,439.756415
3,0.4122,0.973448,1.316931,10.26004,103.681398,594.818479
3,0.479781,0.650597,1.24495,9.36652,92.754039,530.570829
1,0.209797,0.6866596999999994,0.754111,5.926089,60.663406,348.871858
2,0.412796,1.406728,0.712899,5.624243,63.120306,367.349054
3,0.515543,1.104058,1.300514,11.093498,112.377194,644.936836
2,0.374437,0.996142,0.749058,6.168689,65.598373,378.872845
7,2.551552,1.421319,1.024253,8.893323,94.335152,544.583147
1,0.195636,1.211966,1.050748,8.128227,85.791409,494.961285
4,0.748955,1.783585,1.13295,9.721614,104.12669743000002,602.125078
2,0.269756,0.8646329700000007,1.409603,11.903525,118.66336170999993,677.97506
2,0.318923,0.842102,0.603394,4.164672,45.028159,261.55521
4,0.647851,0.594257,0.465584,4.365456,44.72645734,259.347962
4,0.705437,0.842323,0.796938,6.604149,68.153561,392.489012
7,2.610059,1.470949,2.05569,17.0957,172.20135,987.153146
1,0.146372,1.1638140000000003,2.245368,18.155878,183.137898,1050.614416
1,0.056705,1.468325,2.080214,17.651064,177.618282,1017.727128
4,0.665869,0.487884,0.925712,7.153523,71.18028,407.364835
3,0.516842,1.554620479999999,0.490247,4.372472,52.148301,306.151362
2,0.363276,0.47931,0.391717,3.555991,37.438462,215.36547
1,0.19763,1.43225,0.782223,6.055852,67.568396,392.753815
1,0.162221,0.863196,0.923828,8.405692,84.95523140000002,488.454724
6,1.694136,1.3965079299999994,1.682448,13.955987,141.9877210899998,814.142643
1,0.201985,0.586854,1.41499,11.921071,116.733106,666.503862
2,0.294681,1.597543,1.095227,8.413826,90.820256,525.579844
1,0.285425,0.556555,0.700516,6.619345,66.074271,378.519469
2,0.36492,0.765381,0.680919,5.12095,54.25781,313.18463
1,0.147188,0.7176463900000004,1.106997,9.531611,94.90657,543.236728
3,0.440599,0.495735,1.32157,10.491828,102.749008,586.551253
1,0.171573,1.038535,1.169706,9.390783,96.03486606,550.809866
5,1.094186,2.059443,0.661107,5.763025,69.465772,407.312488
1,0.232062,2.905955,1.297276,11.100579,125.907945,733.828074
3,0.480489,0.96233375,1.185737,9.261958,94.537276,543.100642
6,1.721506,1.563102,0.651638,5.805683,65.403873,381.219863
4,0.781002,1.097284,0.730717,6.439104,68.831799,397.282683
3,0.473633,1.220857,1.317055,10.477354,106.937865,614.9231
2,0.374837,0.90628816,0.910462,8.141667,82.99344534000005,476.794792
2,0.305983,1.081156,1.888266,14.976568,148.41426128999979,852.334312
4,0.704635,1.239851,1.221955,9.818997,101.982739,587.342429
7,2.564103,0.8219055699999999,0.823121,6.974115,71.47109709,410.304493
4,0.591997,0.969478,0.995926,7.865004,81.46568118000006,469.412041
3,0.571932,0.9162139699999992,1.025677,8.55711,87.501999,502.784564
4,0.751012,1.391749,0.74725,6.253766,69.365773,402.40372
2,0.316535,0.652847,0.694172,5.645149,58.74533,338.378894
1,0.121107,0.979594,1.323866,11.241613,112.614677,646.367694
3,0.488546,2.148569,1.402294,11.463557,124.60560869000015,715.823471
7,2.552883,1.593008,1.273173,10.583566,112.340337,647.875021
1,0.194004,1.715443,1.833318,15.565126,159.122658,915.119976
4,0.696058,1.009821,0.805164,6.950826,72.821515,419.679981
1,0.201533,1.137007,1.953667,16.412626,163.33373615,934.481538
3,0.543533,1.49316,0.697419,5.287063,60.594326,354.078666
1,0.204626,1.866569,0.666927,5.705398,66.520981,389.20803
2,0.283912,0.458112,0.494611,3.724196,38.861326,223.936382
5,1.17429,0.59086,0.836676,6.381646,63.620116,365.275173
2,0.418425,1.688394,0.817513,6.707621,75.208821,437.756526
4,0.844082,0.9194741799999995,1.234141,9.807601,99.35338868000004,569.78385
5,1.049987,0.7492912300000003,1.102474,9.400629,93.993578,538.38642
6,1.770232,0.6518102600000008,0.620525,5.43894,55.359377,318.353665
1,0.072116,0.80091,0.854627,6.281074,65.332764,375.54247
2,0.364052,0.570668,0.861927,6.770957,67.607072,387.638553
1,0.148811,2.30813,0.491451,3.465642,48.764489,291.670694
7,2.64472,1.0030802500000002,0.675448,5.380642,57.965113,335.84991
6,1.719357,0.977086,0.734676,6.235802,65.745923,379.003834
3,0.386709,1.265201,1.774378,14.52396,145.547618,835.169779
5,1.082598,1.469523,1.079589,8.659909,92.468896,535.115385
3,0.372394,1.459881,1.303258,11.258919,116.839349,672.965021
3,0.508723,1.53641,0.549111,3.602734,44.861305,264.030288
1,0.072966,0.776982,1.612339,13.78042,135.411562,773.878105
5,1.107584,1.0122260100000007,1.682769,13.648304,135.27331890000008,773.852952
1,0.07233,1.360174,0.449627,3.673679,45.024246879999964,263.583201
5,1.090146,0.80981,0.754178,6.003482,62.314158,359.03072
5,1.18833,0.997959,1.219336,10.664482,107.993286,619.771538
4,0.704512,1.1893190600000005,1.294022,10.170352,104.554141,601.185495
1,0.133046,1.385860200000001,0.762313,6.286155,69.459517,403.219674
2,0.334834,0.491117,0.884972,7.503141,74.11422683999997,424.899586
2,0.337295,1.330957,0.787452,5.844206,64.302206,373.446356
2,0.360026,0.910747,1.045157,8.244135,84.096363,483.14732
1,0.107878,1.327083,1.614252,13.242161,134.539177,773.270237
6,1.787716,1.364479,0.734609,5.698512,64.261316,374.145121
3,0.335948,1.902495,1.492314,11.970434,126.347496,729.804535
2,0.3049,1.718379,0.731492,5.88755,68.69227128999995,398.56377
2,0.311981,1.6879609199999999,0.712446,6.130389,69.982392,408.56399
2,0.368061,1.781522,1.387409,11.295162,119.34889,689.144346
3,0.4723,1.123615,1.445962,12.346094,125.097383,716.995976
3,0.40089,0.9884711499999993,1.40574,11.184196,113.045717,648.346051
6,1.708838,1.417829,0.590776,4.367222,51.05833218,297.676921
2,0.346329,1.340218,0.829958,7.609391,81.15033,468.883812
7,2.544595,0.8996827499999995,1.389849,11.189176,112.361458,643.159475
6,1.729131,1.1807227800000002,1.016756,7.853701,82.88058872999999,476.505649
1,0.152179,0.986059,0.650849,4.666177,50.622418,293.847728
6,1.792896,0.710651,1.201207,10.32799,102.167842,584.302167
1,0.150336,1.675622,0.751321,6.054359,69.404971,404.428033
5,1.101757,1.022325,2.049939,16.790012,166.067871,950.139975
2,0.444891,2.269327,1.855096,15.222312,159.847316,921.810359
6,1.686904,0.521943,1.273334,10.897453,107.500654,613.944618
6,1.665496,0.800346,1.723579,14.130475,139.3009660400001,796.316921
5,1.145341,1.013141,1.026255,9.393965,95.89200499999998,550.483396
5,1.072229,1.576098,1.35822,11.245237,117.23546770000006,674.285357
2,0.320483,1.173262,1.805952,15.305762,152.367402,872.839226
1,0.137163,1.13223,1.103183,9.412322,97.02178,558.250278
2,0.323405,0.637051,0.902962,7.425828,74.404069,426.701494
1,0.256148,0.7806955599999994,0.505681,3.932025,42.268542,244.064121
4,0.726586,1.137692,0.967293,8.103283,85.169116,491.031753
2,0.379506,0.579469,1.390091,11.65839,114.352435,654.031812
7,2.477737,0.808357,1.459733,11.799163,116.598518,668.372503
3,0.41361,1.221851,1.223537,10.148482,104.20419,599.285121
5,0.964207,0.675076,0.805317,7.130292,72.587969,415.605097
1,0.135752,1.900548,0.453514,4.564936,56.46806,332.893215
6,1.805923,1.5845478199999996,0.820299,7.101014,79.126461,459.74307
6,1.783935,0.533355,0.88538,8.040638,79.86836836999998,457.274219
2,0.325319,0.688701,0.882345,7.018777,71.152627,408.579028
3,0.470053,0.5561376900000004,1.28072,10.833887,104.760113,597.573854
5,1.071717,0.731223,2.212826,18.769096,182.16183371,1039.961099
1,0.186459,1.358737,1.050653,8.298846,88.06035767999997,509.376309
3,0.509462,0.9523883099999995,0.916959,7.361505,75.916485,435.964339
2,0.2556,1.202399,0.901506,8.12357,84.8842,489.354655
1,0.191203,0.543931,1.051012,8.270303,81.78925,467.931146
2,0.383016,1.376013,0.717977,5.37968,60.628083,353.034488
1,0.155466,0.80088,1.049254,9.257045,93.309331,534.928129
1,0.211256,1.00488,1.197606,10.346982,104.423695,599.600865
1,0.316953,0.963532,1.087492,9.133785,92.52983147,531.971116
7,2.543331,0.7005796200000002,1.200835,9.876592,97.723367,559.528118
3,0.490833,0.630505,1.18946,9.625737,94.690547,542.027141
7,2.511645,1.47273,0.492255,4.16896,50.401483,295.173504
2,0.345457,1.173038,1.290137,11.262648,114.566812,658.035487
2,0.359408,1.40617848,0.764597,6.395709,70.80432615999999,410.636715
3,0.48091,1.138673,0.645109,6.182484,66.19654163000004,383.840283
2,0.28541,1.058864,0.642891,4.938242,54.52850327999997,315.342783
1,0.186539,0.501373,1.189362,9.792467,95.729742,547.708705
3,0.544278,0.897496,0.914818,7.388878,76.129154,437.856287
1,0.198652,0.989106,0.510284,3.770685,42.955372,250.342106
3,0.519267,1.9561604700000006,1.21072,9.915098,109.100951,634.330129
4,0.674629,1.316245,0.562231,4.799712,54.337093,316.65346
1,0.213716,1.848592,1.057522,8.923674,97.303548,564.332888
1,0.190184,1.269998,1.100098,9.932991,103.352626,594.627849
5,1.058616,0.752374,1.425084,11.92848,118.56164,678.180337
2,0.352321,1.047964,2.039437,17.265018,168.27217542000002,969.163669
1,0.126636,1.099098,0.579337,4.800176,53.593596,311.721688
7,2.516904,0.686834,0.979229,8.740071,87.450398,501.083638
1,0.185687,0.857482,0.895356,8.337111,85.145275,488.627415
4,0.701342,0.920989,1.189461,10.013589,100.820651,578.77213
7,2.489086,1.900749,1.090098,8.585343,93.899857,545.340747
1,0.22892,0.5400657199999999,0.868473,6.936698,68.68857898999995,393.725363
1,0.204821,1.61984,0.838315,7.020493,77.69231232000001,449.654828
1,0.140984,0.687483,0.639812,5.454653,55.818189,321.505364
2,0.259515,0.577624,1.484599,12.512465,121.612526,694.69019
1,0.168975,1.60316,1.201633,10.085537,106.857671,616.834033
4,0.664182,1.34012,1.443553,11.897669,121.87286,700.136798
1,0.181878,1.651704,0.88324,7.023417,78.403045,455.668839
3,0.453012,1.377514,0.768946,6.496573,71.420863,414.798764
7,2.448175,2.279459,0.649647,6.095087,73.674809,433.215492
5,1.086744,1.1763567799999992,1.154384,9.920097,102.496433,589.848578
3,0.455887,0.939328,0.659735,5.650097,59.820208,345.155134
2,0.368078,1.147024,2.094815,17.673102,174.808852,999.933647
3,0.436258,1.64442,0.592706,4.735471,56.075521,328.632079
3,0.555102,0.732164,1.11568,8.989897,90.26761800000004,517.036302
2,0.240813,0.770469,1.871503,15.122071,148.563149,848.627529
1,0.241779,0.883747,1.270786,10.421165,104.290248,597.608399
6,1.746872,0.43092,1.072797,8.671047,85.374485,488.070649
2,0.379374,1.056785,0.678824,6.076819,64.937531,375.52739
1,0.180211,0.58327412,0.57539,4.551082,46.389663,266.616034
2,0.393372,1.021451,1.360728,10.891312,109.27318954,626.875422
2,0.317027,1.3261732299999989,1.826605,15.828254,158.686935,909.235145
5,1.05123,0.826339,0.839004,6.732842,69.481454,399.260783
4,0.757505,1.955892,0.634052,5.285998,64.206162,376.762223
5,1.100487,0.557552,0.374087,3.263003,35.04053585000001,199.713591
1,0.187299,1.610435,0.675497,5.111422,60.431665,352.412386
2,0.398132,1.40950007,0.955555,8.367968,88.609977,512.155738
2,0.284797,0.503378,1.895816,15.876371,152.01610347000008,872.066144
1,0.205995,2.957421,1.308987,11.409406,128.83732,750.883126
2,0.3069,0.974824,1.129793,9.037803,93.216492,535.227436
5,1.099553,0.703988,0.852103,7.060979,71.142643,408.70576
1,0.179835,0.569592,0.791943,6.54135,65.985908,378.405377
3,0.396157,0.915754,1.754632,14.563721,143.781912,822.750112
1,0.137279,0.950314,1.083607,8.347077,85.76148556999995,493.316581
1,0.243774,1.041913,0.431262,3.597931,41.916329,244.806826
1,0.22053,0.887703,0.763826,5.723337,60.190277,347.887549
7,2.545416,1.288257,0.709435,5.989078,66.174255,383.68667
5,1.118318,0.9455325700000007,0.803719,5.771185,61.459495,354.556273
7,2.533836,0.461171,1.252528,9.5802,93.679003,534.233135
2,0.404224,0.942005,0.957933,8.220783,84.63994502000007,486.712756
1,0.166203,0.387906,0.969722,7.771771,75.836796,433.96704
3,0.48276,1.15201,1.691117,13.539661,135.958138,778.967554
2,0.393696,0.675893,0.756854,6.744818,68.23091364999998,392.633091
5,1.067293,1.067526,2.107874,17.499931,172.83502857999986,989.730835
1,0.25416,1.691524,0.764508,6.64838,75.321241,438.443075
2,0.259872,0.70678114,1.036323,8.472808,84.767302,485.834274
1,0.257703,1.52883,0.893614,8.43523,91.134668,527.074274
2,0.317761,0.840838,1.050607,8.415192,86.004502,493.606368
4,0.674345,1.9689574800000003,1.19463,10.541552,114.222812,661.393271
2,0.241894,0.864105,1.189501,9.776944,98.194443,563.179044
2,0.313655,0.714482,0.739895,5.434931,56.13665,322.8634
2,0.284404,1.316393,0.63816,5.45158,60.535147,352.067009
2,0.306012,0.840031,2.721733,22.552983,219.085721,1250.301305
5,1.099296,0.714209,0.823993,6.36917,64.704588,371.832496
6,1.805977,0.82602,1.322713,10.530268,105.501987,603.935532
7,2.558928,0.982316,0.525683,4.321751,47.37469,275.186791
5,1.121545,1.710648,0.894183,7.507965,83.48949535000008,484.219961
2,0.281619,0.5613816399999995,0.950393,6.842973,67.84849,387.736645
4,0.642442,1.009275,1.208193,10.376761,105.632903,606.378709
2,0.426331,1.283976,0.336559,2.575447,33.961998,200.670564
2,0.299635,1.080452,1.068714,8.273506,86.350833,496.99728
5,1.188972,1.688678,0.631349,5.578742,65.316572,381.647513
1,0.164068,0.9810737999999994,1.13853,9.372043,95.405442,547.37593
6,1.758202,0.928838,0.66065,5.930219,62.127508,358.011432
2,0.389913,1.267355,0.710211,6.02732,65.516226,380.346826
3,0.534763,1.040525,0.896326,7.385121,76.21346519000002,439.010346
4,0.680939,0.855419,0.656435,5.347931,56.139438,323.844813
6,1.738676,1.1859825999999996,0.826782,7.005772,74.918444,432.524634
3,0.468372,0.770272,0.620425,4.946891,51.955872,299.744508
3,0.488066,0.783119,0.480337,3.616945,39.658526,230.341803
1,0.220786,0.809614,1.502579,12.625213,125.12797655000007,715.495369
3,0.471379,1.578046069999998,0.595461,4.848803,57.938651,340.820868
1,0.207165,0.27571,0.931022,7.685048,74.000872,422.488417
4,0.768398,1.171447,1.351421,11.571459,117.50855,674.421074
3,0.490233,1.013803,0.78194,6.397633,67.249385,387.854231
4,0.702062,0.510508,0.718876,5.929552,59.491012160000025,342.089132
1,0.100275,1.131892,1.094716,8.780602,91.465178,527.044201
1,0.044684,1.209613,1.563886,13.058714,131.720493,755.992424
4,0.705898,1.265992,0.626425,5.301674,59.792986,347.591871
1,0.171479,0.346203,0.941709,8.119991,79.629903,454.57795
1,0.150482,1.727294,0.500075,3.888964,48.843174,287.666531
1,0.188397,0.744461,0.854464,6.85766,69.568516,399.879759
7,2.545528,1.2623182300000007,1.013776,8.670368,91.189718,526.237661
4,0.742869,1.345048,0.710455,5.955033,66.274738,384.512306
2,0.3407,0.7300578000000003,0.832937,6.500917,66.07291515000006,380.010374
2,0.299048,1.302368,0.569332,5.213921,59.11252073000001,343.218914
2,0.385903,0.857103,1.031312,7.818628,80.367035,461.808725
5,1.095305,0.436682,1.525432,12.883274,124.07199699999993,709.675888
4,0.712806,1.4180048099999991,0.644773,4.806842,56.51275,330.299031
1,0.15235,0.733434,0.779526,7.177613,73.19155570000002,420.370316
1,0.143729,0.710492,1.222647,9.456775,94.339457,539.68399
1,0.180429,0.851099,1.623909,13.841912,136.365695,779.40977
4,0.687121,1.115045,0.550309,4.50189,50.317971,292.466124
5,1.130153,0.977352,0.934715,7.555408,78.236682,450.638477
2,0.322962,1.1392646,1.119914,9.302254,96.034229,553.388015
1,0.084403,0.585203,0.959999,8.163156,81.486576,466.241261
1,0.154582,0.7700474099999995,0.37131,2.697838,30.584432,177.487549
7,2.588239,0.8809204600000002,1.221935,9.742433,97.612121,561.013649
2,0.321526,2.13647,1.836267,15.39068,160.16630281000005,924.719231
5,1.093842,0.955496,1.047771,7.950693,81.538864,468.68519
3,0.520487,1.543556,0.662031,5.221446,60.996501,356.248195
2,0.300796,1.015542,0.814443,7.927285,81.811705,471.139709
1,0.09908,0.9228037299999998,2.029857,16.338814,159.553001,911.299081
1,0.168189,0.906024,1.439053,12.316915,122.89602269000001,703.567553
3,0.446959,0.934851,1.291766,10.409776,104.58811525999998,599.597005
5,1.057849,1.273104,1.153228,9.706217,100.358737,578.323956
3,0.462399,1.732984,0.767624,6.586967,74.761717,435.113614
3,0.495743,1.154737,0.922905,8.056324,83.57571293000001,483.242996
1,0.175756,1.607743,0.969312,7.907026,85.523942,496.116058
7,2.563897,0.679828,1.245865,11.061478,109.881299,628.869883
5,1.196832,0.9168940800000004,1.828631,14.832184,146.181987,836.259762
2,0.319251,0.748472,1.564139,12.98219,127.690401,730.396721
7,2.562465,1.13403,0.566797,4.76852,53.108085,308.634665
3,0.445707,0.8674481299999993,1.093735,8.563585,87.176618,499.978153
3,0.42885,1.338981,1.342731,10.949752,113.43060401999998,652.270711
4,0.657234,0.689078,1.280876,10.619023,105.0656225800001,600.033823
5,1.082223,1.017361,0.777483,6.233611,65.99504570000003,382.31958
4,0.704453,0.7628846399999989,3.207987,27.410184,267.725614,1529.30249
1,0.293674,0.437744,0.599995,4.60851,46.525658,266.877522
2,0.300592,2.336496,0.648382,5.814437,71.67046,422.338555
6,1.737256,0.8978420900000001,1.097943,9.389631,94.952695,544.723959
1,0.173064,0.7138542499999994,2.331988,19.210038,184.638917,1052.329723
2,0.356185,1.06528,0.715712,5.55138,60.19306,348.890332
2,0.349572,0.9504947400000009,0.899127,7.101502,73.640588,425.351999
2,0.400599,0.967773,1.538669,12.471442,124.011179,710.265912
3,0.349848,1.486577,0.992881,7.46704,81.04034605000004,469.221615
6,1.638741,1.34848,0.874729,6.806378,74.597681,431.782084
1,0.151427,1.126539,1.253893,9.739088,99.71027865000002,573.058102
1,0.231086,1.197292,1.11517,9.727354,100.242214,577.242412
1,0.097938,1.0124699700000002,1.510099,12.690604,126.344314,724.608169
6,1.607706,2.034391,1.676298,14.127082,147.60369,851.337402
3,0.499727,0.553398,1.13066,9.552168,94.121638,538.370347
2,0.348577,1.0712532199999998,1.123774,9.326689,96.07248678999991,552.309644
5,1.051651,1.026351,1.089419,9.561083,97.57705117999998,561.659371
6,1.708811,1.384463,1.216104,9.776391,101.810398,586.811685
5,1.057674,0.713522,1.022314,8.466532,86.063775,493.362372
6,1.763614,0.497844,0.999757,8.536818,84.108143,480.925539
2,0.305079,1.064738,1.613896,12.770016,127.835181,732.638815
5,1.130865,1.119064,1.833903,16.349996,162.59699188999986,931.633118
2,0.193663,1.814554,0.547156,4.519992,55.464399,326.26492
5,1.063319,0.601611,1.004017,8.329892,83.535609,478.102468
4,0.630177,1.509300590000001,0.759209,6.758636,74.780705,435.135878
5,1.093344,2.256727119999998,0.883037,7.642204,91.147145,533.949229
4,0.659577,0.859757,1.174693,9.694698,97.674475,560.320516
1,0.216113,0.596678,1.307053,10.822172,106.853658,610.087031
3,0.378201,0.84977,0.95614,7.276937,75.48357,434.244115
7,2.550823,1.005618,0.465178,3.610477,40.814087,238.341406
6,1.786004,1.3622473300000002,0.679758,5.808091,64.18965181000003,372.789669
1,0.269053,0.78934,1.431324,11.971667,117.996717,676.004529
1,0.152132,1.862798,0.334148,3.241848,43.526637,257.995347
1,0.192444,0.640304,1.607967,13.20145,128.765694,735.71759
4,0.596286,0.6135967100000002,1.231819,9.595275,94.265805,538.841957
5,0.986564,1.556881,1.692946,14.37257,146.724947,843.375974
1,0.218459,0.402585,0.923645,8.185269,80.010795,457.056009
3,0.47089,0.921593,0.438427,3.971936,43.96213663,256.662067
5,1.165087,3.48014,1.18785,9.722432,116.906449,686.196377
4,0.617809,0.995194,1.66506,14.13785,140.732719,805.311359
3,0.497163,0.638709,1.447574,13.29957,130.438539,745.015284
3,0.564609,0.977303,0.767147,6.367354,67.58849929000003,391.096973
3,0.492153,0.979885,1.035314,8.00629,82.526341,474.455986
2,0.350224,1.06637,0.808047,6.423797,68.024503,393.352181
3,0.471596,1.3723138400000001,0.720574,6.187724,67.953395,393.921277
4,0.607936,0.659915,1.46544,11.433303,112.09653,640.246811
6,1.825866,1.964071,0.619394,5.171572,63.41199010000003,367.658376
3,0.440625,1.1219104200000003,0.699404,5.915225,64.07362892000008,370.684076
5,1.131386,1.337387,0.643,5.91237,65.306438,379.737377
1,0.098069,0.77782,0.550957,5.063961,52.854628,305.1525
2,0.277422,1.67289,1.060315,9.082827,97.066487,562.379624
1,0.247975,0.902289,1.591379,12.247895,121.995569,698.325556
1,0.158856,1.1486702899999992,0.928717,8.021053,84.15224665,485.148136
4,0.759143,0.688498,0.547551,4.794028,50.602521,292.875052
7,2.544636,0.671143,1.399308,11.632676,114.559291,655.047254
1,0.084126,0.9884212200000004,1.962621,15.479906,156.77119701000007,896.013236
2,0.380998,0.837409,0.772211,6.052312,63.043974,363.617733
5,1.076667,0.710683,0.825784,6.337733,64.8121,372.019878
1,0.211155,0.6924101899999998,1.229078,9.321599,92.42697,530.067208
3,0.472429,1.322576,1.913147,15.763165,157.963793,905.649476
4,0.609324,0.777544,0.812261,6.373901,65.88230248000002,379.81863
3,0.479383,1.0559387900000001,0.586854,5.885796,62.978562,363.346375
1,0.286032,1.006029,1.287326,10.54006,106.283962,610.278301
2,0.361044,0.464432,1.376615,11.860805,115.366914,657.8071
5,1.103285,0.7391865499999999,1.002456,7.632594,76.380359,438.174918
3,0.524935,1.143977,0.799912,6.379241,68.374481,395.585459
1,0.186754,0.6463652400000002,1.488474,12.303786,120.45813,688.381945
5,1.116638,1.4142028699999998,1.235177,9.814598,103.607695,597.854513
1,0.121639,1.41435369,0.735375,5.890613,66.423076,386.402189
